FIPS,STATE,NNC,NNR,NNN,NNA,NMC,NMR,NMN,NMA,CNC,CNR,CNN,CNA,CMC,CMR,CMN,CMA
19181,Iowa,-56.012601,0,73.24989532,21.50041596,362.2510218,403.8434138,439.1767343,427.0364689,235.6895313,271.500015,378.8379957,319.002767,604.7028023,641.96984,749.3791193,704.3510235
19183,Iowa,-61.61185752,0,77.44341294,23.02735328,346.59665,411.0732545,458.6999237,438.3688525,236.6181401,275.9471377,388.1195793,325.5388549,591.1224199,651.384832,773.8971221,719.0936794
19185,Iowa,-38.8497228,0,34.78748086,10.1639897,163.8209175,192.2668169,214.7066076,205.7655267,237.3945265,186.8646546,252.2152093,222.2366383,479.4234377,355.6826669,456.422904,416.5524546
19187,Iowa,-75.35252934,0,76.4539684,24.60355668,243.0518839,314.092067,352.9519737,336.3092901,100.3316911,138.6209414,253.079931,186.4519797,411.6692501,440.3792617,541.0818638,495.3372992
19189,Iowa,-75.2783922,0,76.77529213,25.36668203,336.1232229,418.3681668,456.8200585,444.5946586,-5.9566072,60.12206187,180.1570987,106.0582143,439.2837431,463.3848006,558.4730276,517.8831724
19191,Iowa,-71.3235782,0,76.85278714,24.51905364,262.2632737,310.6567781,345.0670865,331.7682702,-25.7083046,30.9956024,156.0145036,77.22435071,326.5681125,349.1751055,435.0817883,394.3091107
19193,Iowa,-67.6221374,0,84.55998954,22.20731361,159.5632871,219.1791486,259.6352051,232.7407484,226.6645229,277.7412831,411.3003618,332.0571666,429.3170143,471.0402397,578.2779154,522.9835763
19195,Iowa,-76.05683306,0,75.81620467,22.76874714,434.6315167,503.5595924,539.3462487,530.7537289,-11.86298254,49.2073406,181.7202675,97.91342872,496.0722594,527.8699599,626.2287853,583.6862301
19197,Iowa,-73.6938432,0,77.23374447,25.72623513,408.1857779,493.5529671,463.1733435,494.6929505,63.19681461,97.30864741,209.7602493,143.6100988,515.3195281,566.9397934,642.6821378,616.2070606
20001,Kansas,-35.328088,0,22.793989,5.85334883,78.5706114,98.4639554,125.793602,108.1178066,495.7538077,519.8903875,546.87004,528.8928545,586.1517634,630.0613458,616.0720004,618.7730796
20003,Kansas,-11.5943922,0,45.0434888,18.39762106,170.2819246,155.020287,156.3928848,157.4130255,549.8832612,529.2631297,550.4799709,540.9891171,612.7793354,656.3935018,707.0773521,673.5083244
20005,Kansas,-55.4632072,0,39.3793234,10.76591789,48.5265798,37.420215,47.1663162,42.99838888,371.6618419,395.6147372,491.6756315,434.9407408,516.8353317,445.7766699,525.9213343,489.2689061
20007,Kansas,-41.23017974,0,21.37194552,4.537083315,285.5942017,291.5475137,326.8789402,306.346881,445.7275977,484.8262411,566.1747658,515.9217097,811.5131103,799.9715838,932.7966793,859.588522
20009,Kansas,-61.41627814,0,100.8324095,37.02338965,573.8176258,673.6488245,750.9643983,695.8494761,601.3366603,657.6112044,812.4603732,718.9319362,1284.608897,1379.719744,1613.580776,1471.141765
20011,Kansas,-34.1712938,0,19.3161002,4.463525637,105.3710136,127.4160196,154.498079,136.7088125,477.0918928,498.1627862,584.2876585,533.4685732,552.1879971,628.5054832,683.9356213,643.8651274
20013,Kansas,-78.9544886,0,51.1944834,13.1923038,262.6421215,301.7981007,345.6618401,316.4444133,388.816668,424.9737243,561.0644797,480.426613,627.8454612,636.1664625,699.1683092,662.8254559
20015,Kansas,-32.0770262,0,26.9667358,8.065143206,237.8365369,251.2137112,254.9580147,251.2865697,515.2171929,474.9231575,546.5171617,511.0550741,723.8587234,808.688325,869.5702467,825.4406222
20017,Kansas,-6.652343,0,37.9535784,15.86753741,226.9315308,209.6184166,216.4268796,214.636259,504.7644241,465.5855465,540.6566246,503.111814,679.4435073,726.8937189,803.5025731,754.9302703
20019,Kansas,-31.2625746,0,24.794548,7.207888976,313.2324719,345.4741711,340.8998307,339.6847292,532.1556631,558.5918873,626.748313,585.3864278,779.1509475,902.9082031,954.1534937,910.8660537
20021,Kansas,-37.2191386,0,24.145839,6.224449744,252.9504673,286.6525229,317.6065151,296.2759813,495.1392037,512.6232905,584.4939758,542.0974244,686.6979227,764.4059833,844.6368313,790.4811217
20023,Kansas,-128.6186069,0,101.1946244,29.29737725,297.6424509,419.0245512,501.8230022,441.1016449,501.3829885,636.6165497,810.5210432,697.0314456,897.3785777,1035.054365,1195.756777,1089.391716
20025,Kansas,-101.6296446,0,80.00744833,23.17040988,139.0749233,199.6918379,366.0741888,265.5620229,640.2485197,691.4828975,868.9101626,763.2987134,953.8262152,1005.227487,1144.105232,1060.114254
20027,Kansas,-34.2548666,0,35.2903574,11.46071183,384.3819319,426.8501869,460.0061797,436.4109927,323.2764364,361.4948662,487.0590392,412.0884837,867.5717716,904.5871826,1043.311968,961.0947581
20029,Kansas,-66.308621,0,55.4997066,16.564507,369.6941947,438.0254816,473.7358152,445.6722032,477.9203156,529.9880999,633.9508159,569.481441,902.1231842,877.5408887,1012.326819,939.5480154
20031,Kansas,-10.8571038,0,17.7921038,6.530505606,39.995945,42.7178998,54.4607218,47.54943452,456.5050295,478.6173376,544.5614641,504.9487972,524.0640341,554.8467241,607.882846,574.4988795
20033,Kansas,-84.12711254,0,89.01720726,29.17605927,360.6775748,393.992982,410.3412929,397.2551302,591.9617426,619.0733184,751.0748889,673.7938283,1024.846281,1073.239561,1169.958183,1109.986465
20035,Kansas,3.280092,0,51.2805774,22.8787081,202.9109656,176.199842,149.8189574,167.7620931,620.221862,564.9790548,612.8824843,592.4732225,686.182309,736.8707776,793.8473743,755.9158349
20037,Kansas,-32.9446686,0,21.7300306,5.666299443,57.5738724,72.0322926,86.4898522,76.6775797,481.606626,502.1471122,581.4749503,534.5336626,510.2105997,574.8905219,635.9288471,594.0756001
20039,Kansas,-94.1454728,0,105.0841912,35.04826394,126.9874312,208.6301101,291.6746979,235.4778235,568.1347886,665.0335945,860.0745502,739.2176891,792.1153551,854.5458244,1065.761797,939.8691663
20041,Kansas,-20.3965608,0,29.2866986,10.45325505,295.0256439,304.7651326,316.1954771,308.6362292,422.2347355,448.8668921,547.3817589,488.9549533,718.8734776,800.4549474,886.8789533,828.7921997
20043,Kansas,-79.5292444,0,51.7427522,13.36536143,157.4318067,199.5915501,242.6604771,213.5367903,373.7440758,416.5467275,547.1796164,468.8258305,540.9480927,580.0479298,704.9988643,630.2691385
20045,Kansas,-43.7453822,0,28.3045492,7.282909113,187.2766062,204.7870589,315.1863931,251.1584112,414.8879634,436.5378709,505.873873,464.4114059,614.8442889,723.9317445,754.3668721,724.482586
20047,Kansas,-9.4374638,0,107.3016405,45.9597808,398.7083517,448.9959616,525.5793507,476.688429,527.2295177,553.2483174,688.8649043,609.6827442,982.6886055,1086.353377,1215.140204,1130.681724
20049,Kansas,-38.7729444,0,29.1811912,8.250861297,309.2556242,349.1424201,287.7513636,317.5337341,497.1372241,524.2920637,598.9359162,553.8479513,699.8852967,807.8926614,851.3069866,814.2634614
20051,Kansas,-65.818726,0,60.9349736,19.00612709,699.993731,785.1894644,842.8191444,800.4722309,573.6275317,590.6350967,723.4958131,646.9179753,1361.189085,1534.293804,1767.38721,1616.228038
20053,Kansas,-28.4814172,0,42.453199,15.28004303,139.7971874,168.6020586,207.5758092,182.3179158,517.3134462,589.0150434,711.1408879,634.1718601,690.9210695,818.8526591,974.7264775,872.2152757
20055,Kansas,-99.31145354,0,117.2466215,39.77709753,550.5172838,642.8181219,728.3182646,669.4924175,630.1418452,708.5382367,883.7060391,776.176018,1262.77369,1360.469436,1498.566348,1409.581934
20057,Kansas,-84.35935621,0,138.5360107,50.86987326,877.6597161,978.3000859,1009.079602,979.9930933,677.6141344,743.7996162,890.1961946,800.2498235,1648.63308,1723.770416,1870.018945,1779.105355
20059,Kansas,3.1339104,0,25.6875538,11.63536268,192.0250113,180.0934563,187.0747539,184.5556893,495.2441635,463.0764591,474.7391583,471.9664762,594.1130465,657.7687295,710.8884119,673.6005272
20061,Kansas,-26.5634794,0,35.1825098,12.315841,390.9184955,423.4846417,443.6703313,428.5179395,363.9391817,394.2348604,502.5457044,438.1900123,827.8204888,883.994748,999.0006564,927.8502897
20063,Kansas,-102.7961468,0,98.71636506,31.24007376,536.6728849,602.9024363,643.0117633,612.7253425,610.6618677,669.4601467,851.8917128,742.5835851,1190.673101,1300.700972,1515.681246,1382.090861
20065,Kansas,-92.210119,0,102.7484606,34.25078908,451.5475742,499.9331422,523.8934131,504.766029,577.8749345,635.9864216,832.0607249,715.1747293,1006.362472,1163.120772,1372.262768,1236.46683
20067,Kansas,-112.2784563,0,131.7521733,44.6184251,191.3281233,304.6002123,446.9254395,353.7398471,748.478092,854.3381892,1039.479517,923.1284494,1126.078056,1231.454138,1440.557091,1310.811781
20069,Kansas,-99.81571379,0,151.51711,54.75043311,730.498103,795.2835999,781.3365911,781.564519,649.9550819,740.0190694,888.2070107,794.4533636,1517.121503,1621.105965,1733.240539,1658.092413
20071,Kansas,-125.9368604,0,98.46953587,28.41668812,95.09453747,260.6333077,406.074069,305.0070633,604.9350639,714.1353755,916.5198474,790.097306,970.1468563,1072.713733,1286.816375,1154.594059
20073,Kansas,-32.6109238,0,30.273817,9.453127772,127.9816314,132.9370814,136.8146773,134.0565343,479.5498633,502.6732939,574.1380678,531.3077097,618.7653935,673.3330337,736.0673186,694.4485132
20077,Kansas,-29.016267,0,40.049652,14.16299031,324.9261361,354.5775887,296.7433851,325.7300103,543.4476974,550.6092219,630.1380199,584.6536847,838.3403555,965.7956453,1059.941973,992.1378314
20079,Kansas,-18.0092402,0,27.298845,9.861403481,202.0219419,197.7394657,220.1415285,208.0684336,530.6058257,523.7142657,651.3938949,580.5285988,679.9617846,705.8592716,815.0372865,750.7108446
20081,Kansas,-99.564005,0,153.9340312,55.8401312,790.6842073,892.8151409,967.9927413,913.8081565,711.4077225,804.4551822,970.4236377,866.3387169,1608.050151,1741.485927,1943.345028,1814.373844
20083,Kansas,-51.72141586,0,104.6125735,39.819036,158.081108,241.9574015,314.0991715,263.7606016,595.2084268,608.5017963,771.0224897,678.2305973,851.0410725,870.5992199,1024.201747,935.6810813
20085,Kansas,-20.7933646,0,77.57819,31.58940959,130.0720974,121.2151682,133.770172,127.761519,453.1429679,386.2758203,474.9814855,433.0314841,523.0080092,506.5143703,593.6783267,546.6834164
20087,Kansas,-49.6042508,0,36.125891,10.02625879,179.46686,223.5963031,255.6233527,232.4669978,368.0673291,391.0565529,498.6025635,435.5334875,573.2397307,598.8882027,612.5930405,601.8903774
20089,Kansas,-59.867876,0,39.8164562,10.4408602,193.1393634,222.9048679,295.2845166,251.1612678,402.4518091,454.7116645,518.1929495,476.4255842,618.0194365,754.1794269,866.9482789,787.6689193
20091,Kansas,-36.7369134,0,18.6337534,3.863193262,16.418298,34.365275,79.9741064,52.26552635,403.0442871,427.8136693,468.8924279,442.9263596,547.6750331,535.5080903,690.6913505,605.0056555
20093,Kansas,-135.1563093,0,77.2635432,18.03310925,190.0869273,296.2466475,437.0768962,345.5650199,649.1986222,736.7803461,921.4883403,807.5251418,1013.381015,1125.571884,1278.427522,1179.457467
20095,Kansas,-55.28239992,0,68.20201261,23.42999532,19.04018841,74.91395654,135.0660342,94.74352075,344.4557422,417.9532909,499.7996301,445.231075,404.8498107,545.6572668,631.2109544,566.6637347
20097,Kansas,-55.95075693,0,107.6841427,40.67012602,119.6623467,166.4410055,272.4122063,207.4359305,538.2818723,532.9424101,664.304724,591.1900173,708.6392709,791.8677557,896.449021,827.9763125
20099,Kansas,-32.5819976,0,18.9809984,4.503008881,341.7160451,338.5310716,351.6901705,344.6769099,482.4845719,505.3654428,588.7166867,539.242232,763.7146963,857.0174642,945.5729209,884.914394
20101,Kansas,-66.3584092,0,114.5805116,42.47403113,165.1391831,270.4009809,404.5371831,316.8884123,635.1039261,693.7598717,866.81371,762.786538,890.4019287,951.2702656,1132.036663,1023.420409
20103,Kansas,6.2175748,0,52.7372214,23.86231128,272.8515822,300.4424225,319.3773899,305.5108561,487.9797773,507.8958672,492.5710905,498.8369968,661.9408916,754.6030067,828.1133028,775.9756543
20105,Kansas,-33.0914738,0,45.72991,16.1764474,139.1851346,152.4021286,185.9039392,165.5466954,560.6741801,596.0691495,683.4889291,630.2622845,703.4698931,794.6575183,876.6145377,819.9082626
20107,Kansas,-15.6886036,0,16.6899364,5.480164697,188.5620278,163.7246276,161.6359912,165.7226516,483.5065009,469.2983895,530.6522936,497.8778812,623.5867177,668.9050457,710.5103635,681.8376855
20109,Kansas,-137.5564008,0,137.6071683,44.22079752,568.4802805,674.2139984,727.8234282,685.3235755,607.5119688,705.7143368,892.0974631,775.9477896,1255.888952,1370.475063,1594.717715,1455.393006
20111,Kansas,-12.2511288,0,20.2703252,7.453997506,154.6450258,123.3680516,128.8494424,129.4421727,469.1868324,460.1044335,530.9534268,492.2474737,589.6620527,621.3245371,692.9258824,649.0169659
20113,Kansas,-29.21535288,0,22.9126352,6.622603531,262.8494205,270.4348049,301.1109083,283.0006564,357.9160575,384.5410625,499.2415247,431.7296567,712.6593049,744.5171944,874.2807029,797.6991064
20115,Kansas,-14.9116144,0,23.1577738,8.408399251,213.3334964,192.4729128,201.527208,198.8921002,522.996056,526.8923716,603.7253829,560.1374563,673.5205881,717.0007033,780.1704525,739.608103
20117,Kansas,-37.7732484,0,26.2588846,7.086307759,109.5065495,100.2968318,129.2842655,114.0925414,358.8710485,322.6248891,432.4866791,375.0677518,473.4318963,478.0690399,578.4865148,521.5723563
20119,Kansas,-101.5644187,0,109.5876573,36.15320659,502.813063,580.4774402,636.6382063,595.9995375,594.0649168,662.530912,801.8877501,715.6256142,1148.462951,1188.202168,1348.370168,1253.796067
20121,Kansas,-28.3420212,0,83.9564402,33.50149363,7.984155,31.362231,47.1197356,35.53118019,465.4508551,488.3124901,526.0299388,502.1746036,545.5446492,553.4002566,576.1032605,562.4370605
20123,Kansas,-52.127126,0,48.9325806,15.34780944,455.3194975,533.47516,588.4934712,548.4384849,476.6524511,579.7176554,732.4337079,634.612731,983.6827841,1083.671037,1281.012013,1158.501532
20125,Kansas,-31.9038746,0,16.6181766,3.546138905,240.7816348,264.37228,290.7526909,273.1759489,486.0622565,507.0253763,564.0104689,529.5618558,682.9100813,748.3995699,824.7315881,774.1981284
20127,Kansas,-13.295036,0,22.1480912,8.155183569,193.6474468,172.3489404,180.432739,178.3938083,482.1375994,485.603541,560.4359689,518.0215804,619.8326769,648.7296982,714.1081331,674.0169662
20129,Kansas,-85.50482587,0,113.6249983,39.80843994,165.4305175,289.5792543,386.0094417,317.3111988,766.092566,836.4138401,995.5246875,897.9558138,1116.754549,1180.284577,1314.229302,1231.584435
20131,Kansas,-41.876539,0,43.02237046,13.95804712,130.8632107,133.7448542,173.2249149,150.7243908,390.4271209,315.1728043,410.6097559,365.8651702,497.0552579,546.7662113,628.9332557,576.975568
20133,Kansas,12.5413818,0,20.8092474,10.5993141,164.1470732,138.838155,167.7231424,154.4778576,484.5043483,508.2498113,595.5802859,543.770618,567.5272998,640.7281311,698.9296505,657.6691009
20135,Kansas,-68.3568064,0,49.415002,13.65518054,71.511551,142.7301655,201.3209845,160.0744736,618.3643427,626.9984779,778.1114022,692.2700151,769.4394996,799.0801667,973.4564495,872.0912963
20137,Kansas,-96.6090056,0,105.5033988,34.94309831,132.9757946,218.2264883,303.2973485,245.5396806,534.5120695,648.2107316,852.7605115,724.5946642,741.6535437,846.2099235,1065.698108,930.219149
20139,Kansas,-11.8726926,0,30.630949,12.04301203,74.1566328,72.6789582,71.6216994,72.38857588,402.2471903,423.3398433,496.8439457,453.1070683,542.098224,515.4193166,588.3118831,550.5233658
20141,Kansas,-75.14852046,0,49.64957466,12.96119766,189.2162553,228.0598335,320.5255797,264.0617175,386.8025965,493.7698967,646.0401473,548.0115889,580.823501,765.6796717,991.4266661,843.012649
20143,Kansas,-20.3513462,0,27.6494712,9.740402211,497.8036399,543.9004773,563.7767229,547.2104744,409.02667,427.9976738,557.4135623,482.539132,948.5993015,1100.772629,1224.365721,1137.13124
20145,Kansas,-70.96179472,0,127.6567647,47.66971614,710.2254923,787.2593273,865.7401971,812.6459578,608.8433397,658.7039495,788.1041919,709.614246,1411.635715,1518.169019,1722.849017,1595.450787
20147,Kansas,-76.4799568,0,90.169575,30.57878304,232.2376684,237.1801886,303.9774839,265.9004275,516.0665342,622.165129,805.2449526,690.0231423,724.2506377,822.5833252,1080.146415,924.0240614
20149,Kansas,-65.120313,0,45.0779632,12.13250998,236.8487888,273.4490251,314.4846847,287.1546882,415.4838081,441.4277271,573.6832232,496.3966216,633.4888898,661.9021093,713.4620485,681.1847594
20151,Kansas,-45.89839853,0,95.5375068,36.52154254,305.1482645,407.8835976,478.6409391,426.8667842,416.8620712,422.2097681,600.8215185,499.9290656,870.4598752,872.6652504,1057.806761,953.6174705
20153,Kansas,-134.828979,0,135.4916387,43.61284611,252.9836356,323.5448701,436.0347303,364.6087318,583.9171503,659.9195759,851.179612,734.8969842,875.5467261,949.0679795,1159.997323,1032.964304
20155,Kansas,-70.60483301,0,75.03373387,24.62888862,261.1865608,297.7550714,391.1761861,334.4429561,366.9703361,446.1216755,562.5600024,487.9096205,654.6183387,851.3451438,1030.977276,907.0573824
20157,Kansas,-56.3343456,0,31.1836474,7.068732901,160.0391193,181.6060496,232.5364846,201.4158521,265.2159107,306.0016227,456.8955051,367.4047122,580.4486686,535.0126297,685.1274085,606.1904283
20159,Kansas,-39.09853574,0,60.29130152,21.85888328,361.5536757,440.4031567,503.0089795,458.6132822,411.7048086,445.4143341,600.5264516,509.4979756,936.5110415,947.9232338,1136.983489,1029.51414
20161,Kansas,-27.5516584,0,35.846483,12.4911443,397.4925415,428.7409019,449.7423572,434.2866461,363.0623335,388.7765865,497.4751721,433.4393603,900.806132,871.6096901,986.7957039,925.5608366
20163,Kansas,-62.1693014,0,74.4782054,25.3749568,564.4498403,641.3234931,732.6474753,672.3624558,531.7944015,673.5647804,824.4935907,723.1345905,1075.563098,1309.730643,1504.253515,1367.581648
20165,Kansas,-52.0145336,0,103.1160497,39.12820501,62.1061226,104.2754202,191.9557961,137.7880273,605.0883557,650.8816948,814.6679065,717.3523625,726.2157213,755.8184978,923.7683749,826.0151769
20167,Kansas,-39.938609,0,51.6239648,17.95845263,111.5108592,146.6583122,189.1935396,161.1922058,593.7938205,641.6052964,773.4151703,693.8129865,724.5374852,821.0443657,985.4535514,881.8380418
20169,Kansas,-29.7833844,0,38.69116234,13.47709228,164.9668087,154.1813611,187.2778301,169.9643507,405.0145784,428.6378171,539.5366608,474.5110582,609.1829445,642.1356519,725.5379153,674.8530849
20171,Kansas,-73.392309,0,107.8702403,38.7053271,156.3922206,227.0967624,341.85313,269.1379968,609.7903233,631.5513626,841.7894832,721.2175489,907.7534685,917.6543163,1096.901067,995.1179277
20173,Kansas,-70.37550786,0,43.878928,10.98996628,245.7765928,308.9263245,354.4329016,321.4780525,464.24587,493.503566,563.0404001,520.5725675,719.3156763,752.3240989,763.0894142,753.1733253
20175,Kansas,-80.66837953,0,133.3223436,49.0160009,63.10569533,204.1001472,350.4063047,251.7333043,590.2423359,655.6980523,817.1192652,718.8243303,928.4846927,985.8907831,1154.486544,1053.108592
20177,Kansas,-52.58538794,0,38.83723666,10.86579199,101.4060055,126.1234163,159.27224,137.7637962,393.4780315,419.1064061,534.3992025,466.6717587,502.6655297,521.5242443,580.3119432,545.0983353
20179,Kansas,-98.4727642,0,73.12656707,20.52256026,113.315499,206.1010783,251.0917769,214.9493256,456.9291143,557.1196593,752.6312757,631.1239838,633.4994197,758.5230784,935.2977997,821.3949137
20181,Kansas,-124.4674907,0,146.2834657,49.56232315,64.54943967,185.5558755,296.5456119,220.0429487,666.7932281,778.8581818,914.8106807,825.3440996,832.084399,958.4025189,1094.645019,1003.34331
20183,Kansas,-72.9172696,0,80.1032014,26.58125394,182.1637001,212.3571823,238.4246321,220.2488577,427.6704375,527.1365987,676.0528241,580.7871859,637.3469321,728.2819822,919.3061259,801.4038629
20185,Kansas,-98.20991959,0,83.718879,25.19964066,246.8836587,308.4123043,450.5089218,363.5227548,417.8966016,487.3194129,685.4135999,566.0665625,751.9646859,789.4243053,1038.696524,894.3705897
20189,Kansas,-80.3995854,0,121.993353,44.0781593,543.9906704,645.1518652,729.7594162,670.3950402,709.0090935,798.4425971,955.2120113,856.7150672,1442.223816,1541.266169,1708.133287,1602.840511
20191,Kansas,-25.2661026,0,52.6589228,20.13396469,172.7918771,195.5680595,101.0339754,151.4290253,576.3602897,604.6633545,658.8190233,625.0975271,650.5018621,751.4013541,739.7228914,734.4400747
20193,Kansas,-111.9705513,0,100.0286988,30.73928024,52.9075304,150.5191636,215.1422043,167.4127509,477.0894043,581.7932615,749.8387595,643.2202226,637.5632962,743.1908995,904.7278725,801.6545597
20195,Kansas,-95.7823914,0,75.93432254,22.06982508,698.5596477,774.3005001,887.8807219,815.2349129,545.4245271,575.6887322,725.7724719,637.9709541,1314.859436,1570.210139,1784.205383,1634.117124
20197,Kansas,-19.225861,0,46.2620116,18.03671176,284.6418244,301.072455,314.7011023,305.122745,469.9427781,404.4288875,504.9084373,456.1903016,720.7849347,767.2032493,858.4989201,801.8031392
20199,Kansas,-111.4706663,0,154.8444882,54.8424798,259.1417357,347.8100751,454.9676577,384.4104529,690.4386767,828.7723763,1036.229513,903.5411539,1001.610377,1149.23156,1348.397735,1219.273861
20201,Kansas,-37.166654,0,41.803506,13.97601512,287.0793422,277.7847724,344.8361673,308.2869178,448.6489239,404.0832568,515.6174561,458.2358432,671.8018929,732.3568162,843.0530307,773.8079556
20203,Kansas,-104.5624046,0,136.5282495,47.61874589,217.3011155,338.0473471,476.6499448,384.6771312,659.3949678,746.8224024,982.7230624,840.0405919,1003.518725,1113.182708,1302.392429,1183.311227
20205,Kansas,-33.9279966,0,21.2593386,5.344459268,117.7280216,154.9935846,171.8390083,158.0103132,487.1071621,509.3422583,570.7683491,533.6775076,554.6587239,656.6224896,647.5980653,640.7005128
20207,Kansas,-31.8614118,0,22.2348978,6.014855036,-7.7127888,4.1951624,27.2603528,12.91537248,453.7220911,472.4021725,515.8537764,489.270156,608.3519139,575.6214283,714.1605797,640.2309107
,,,,,,,,,,,,,,,,,
24003,Maryland,-53.3454282,0,36.63846334,9.812140006,81.14752294,101.8941792,128.7760248,111.251486,456.5127066,487.3507359,495.2420569,487.1939594,587.3791812,609.5632775,613.5920719,608.7276036
24005,Maryland,-71.91218188,0,41.22195112,9.644203661,259.7372164,319.4249558,368.5877796,333.9866678,374.5413921,347.3989082,418.5647011,381.7999124,665.7305608,686.2792805,798.9202367,733.2774221
24011,Maryland,-44.846738,0,31.84536373,8.706838847,111.0088712,132.5770002,246.2529972,179.9095469,425.4283185,431.3611072,468.7412789,447.0615497,584.4652287,539.5693341,732.881873,629.6321408
24013,Maryland,-35.54635046,0,59.51706128,21.93604876,380.6085223,425.2004587,466.7872879,438.2102166,361.7034841,380.1708782,447.4300728,407.5068432,716.1697926,712.5075505,859.1064415,777.2417822
24015,Maryland,-27.93289034,0,57.36228166,21.88416284,601.1309231,600.4141814,609.8566972,604.6401681,368.7156706,386.2999533,444.9728758,409.9732285,904.7279412,957.3782932,1099.697356,1013.628014
24017,Maryland,-30.58399161,0,20.10345953,5.229795716,113.2834916,140.1588522,180.1606817,154.5520595,420.0413257,424.0100109,435.0935722,428.406086,548.9996836,549.5874395,687.8246772,610.1552375
24019,Maryland,-45.94648753,0,33.65813807,9.37296477,109.3436956,139.0771957,248.0791531,183.4014603,427.7879133,434.0269143,461.5640376,445.3738471,589.9393499,627.0177912,719.3062297,663.1490052
24021,Maryland,-59.23578126,0,39.54249588,10.39485361,60.16321314,132.1396411,145.8569188,129.7115816,381.4513477,396.4260601,467.6440271,425.9083106,468.1714313,407.2012273,568.0599472,484.9144118
24025,Maryland,-40.0151056,0,61.87461294,22.44584955,362.489546,409.4288515,450.3324951,421.8635166,372.9100385,392.1771897,459.9186963,419.6308812,713.3009469,770.8949663,900.3255462,820.9112038
24027,Maryland,-57.6856814,0,38.38701734,10.06988563,233.9096381,281.8883939,325.0801729,295.2047736,397.4276182,417.8707617,486.0481671,445.3776771,609.0596751,679.7633565,803.8478398,725.896402
24029,Maryland,-54.800585,0,41.33618288,11.702026,110.527329,139.425845,240.0343332,180.1663446,433.7977453,464.1495869,518.4006617,484.3852243,628.5783755,714.1832022,781.8942097,733.8400705
24031,Maryland,39.7661038,0,59.74870814,30.87412093,166.3386423,187.8169245,237.0099761,206.8750375,417.8509433,439.3121246,484.9515814,456.8134856,577.4923369,569.5451231,649.2495483,605.4393421
24033,Maryland,1.9815666,0,62.88998306,27.81873266,115.903004,132.0037276,193.6926183,157.1740023,359.2429513,383.8182118,433.43379,402.6982925,561.1001453,546.9471247,723.975424,626.2598854
24035,Maryland,-63.12409306,0,36.58446534,8.641116716,93.92038494,123.5017149,235.3006247,169.0706965,410.3006959,426.0978787,471.9705811,444.366112,575.1286635,634.1235181,735.1773038,671.5281201
24037,Maryland,-29.8701402,0,5.938541867,-0.899785816,85.62656627,136.0941577,129.6889265,127.3631524,390.1630151,397.5225908,427.0393569,409.6064017,454.5291177,537.6154423,558.7967549,537.1578957
24039,Maryland,-24.5051708,0,49.398658,18.79315387,158.9876575,194.975088,211.1114857,197.8307717,505.8580602,512.2086728,556.0457331,530.692359,770.282676,790.4021656,835.2394716,807.7090905
24041,Michigan,-44.59056946,0,32.66682394,9.097222829,144.2974439,178.7978679,224.1376661,194.6378825,473.3388769,490.5251862,531.2378205,506.3670059,574.0998177,541.5313327,795.2731504,656.65462
24043,Michigan,-32.1613222,0,54.5679596,20.16232896,209.4718405,245.5611361,278.7765401,255.8964499,340.7315107,359.1935699,420.8812739,384.0862669,543.4429534,617.4565325,719.1114027,653.3626386
24045,Michigan,-35.7449606,0,30.3539868,9.120574983,112.3399673,146.2517644,205.6986906,168.3488322,431.9874518,435.8084774,462.342118,446.9989425,600.2896525,560.685087,715.5120282,633.2456306
24047,Michigan,-40.60312394,0,29.92094006,8.360610537,93.83796973,144.3402613,242.5749983,181.5047463,393.1898497,398.3564583,435.494467,414.0405742,591.4378875,667.299629,692.8394305,669.6015672
26005,Michigan,-60.79414113,0,35.04920693,6.06928233,98.5545918,178.3522131,214.244299,181.617916,163.3975518,174.2760142,236.3830051,201.3154589,358.9933308,413.3767707,462.8308954,427.2196944
26007,Michigan,-30.0607912,0,58.9512174,22.34713582,420.2863573,538.8360895,654.0662973,572.4637706,97.80389326,131.7287199,203.4125878,159.3445324,743.8385593,795.9249768,947.25338,857.5074169
26011,Michigan,-57.9747384,0,43.309124,10.38273579,237.6658319,251.6014693,348.0145743,294.0730553,121.6083547,137.7502369,214.3476167,170.6400901,357.0734238,371.7633261,487.7539897,423.208141
26015,Michigan,-65.54183894,0,46.1267066,10.42002586,203.0204471,317.1416755,358.8533181,317.3410377,200.4482701,219.4556061,292.2135227,250.0789813,524.5908207,561.2012861,729.4308163,633.2419469
26017,Michigan,-70.01025894,0,46.09658426,9.65467556,218.2489863,249.5369414,270.0505404,253.8111307,176.35198,195.7240976,278.2449379,230.8241458,428.2390591,435.6162825,565.0347949,494.5322411
26021,Michigan,-65.43747592,0,45.8751752,10.32065711,128.5645842,270.7962915,293.0906693,257.2434295,242.1018346,263.9327442,342.4221375,296.745455,502.9888678,601.4378103,705.2516994,633.1388251
26023,Michigan,-44.368513,0,41.64000433,11.89473233,145.3742479,170.8015785,236.3236015,196.982061,189.2760385,206.1561233,274.563613,235.1150194,388.5136554,411.0162503,477.5158579,438.1429182
26025,Michigan,-70.21784306,0,44.327233,8.797339824,146.3629969,175.4087725,200.4419305,182.1607612,207.4367233,229.1676378,305.0185687,260.7707503,409.6845858,433.7809939,491.7934561,456.6946665
