FIPS,STATE,NNC,NNR,NNN,NNA,NMC,NMR,NMN,NMA,CNC,CNR,CNN,CNA,CMC,CMR,CMN,CMA
29049,Missouri,-50.26,0.00,63.24,2.63,245.09,301.59,383.37,306.53,431.97,582.42,690.96,569.44,799.89,888.39,1048.09,902.78
29051,Missouri,-50.19,0.00,64.93,3.21,653.64,696.72,592.87,660.12,557.87,696.51,801.23,685.56,1110.91,1198.34,1285.70,1195.30
29053,Missouri,-43.65,0.00,56.31,2.81,504.37,482.17,451.48,479.99,515.01,665.47,744.30,645.39,939.39,1031.71,1209.87,1049.44
29057,Missouri,-38.97,0.00,51.53,2.86,329.95,370.20,380.85,362.29,611.97,747.74,832.42,732.63,930.73,1013.68,1169.94,1028.59
29061,Missouri,-42.31,0.00,53.96,2.39,143.64,189.53,238.67,189.52,414.50,567.42,653.65,548.46,796.74,883.90,920.78,869.24
29063,Missouri,-42.95,0.00,55.15,2.53,72.69,117.92,175.78,120.31,425.76,557.98,655.48,546.99,634.98,710.52,774.23,705.55
29069,Missouri,-41.75,0.00,66.25,5.57,605.20,646.66,688.88,645.39,534.97,771.74,811.77,720.22,1015.72,1139.44,1332.79,1152.56
29071,Missouri,-51.37,0.00,59.45,1.38,588.83,610.40,504.35,578.66,478.44,637.23,736.80,619.82,996.99,1099.51,1225.15,1101.76
29073,Missouri,-48.41,0.00,50.67,0.13,81.80,132.01,196.27,134.69,438.34,604.50,708.05,586.33,549.15,684.73,772.11,670.30
29075,Missouri,-45.72,0.00,58.12,2.52,327.55,279.15,340.13,305.71,361.35,505.66,646.50,502.05,854.66,924.63,1025.86,929.64
29077,Missouri,-38.22,0.00,46.05,1.81,228.67,270.46,310.62,269.47,561.87,736.35,818.62,710.95,897.13,993.62,899.77,945.41
29079,Missouri,-43.43,0.00,54.94,2.40,71.50,102.71,158.25,108.16,412.32,547.64,642.02,535.19,591.44,666.45,756.51,668.03
29081,Missouri,-45.28,0.00,56.92,2.37,206.41,240.08,327.67,252.29,389.65,516.73,619.13,508.30,694.92,774.81,926.84,789.74
29083,Missouri,-32.57,0.00,33.28,0.11,33.58,56.51,93.37,59.82,348.35,483.26,593.36,474.93,479.82,602.62,686.36,590.83
29085,Missouri,-38.33,0.00,50.38,2.80,254.25,297.87,323.96,292.98,530.20,666.13,740.07,648.62,780.87,836.29,968.55,852.82
29087,Missouri,-61.02,0.00,74.64,2.74,322.56,375.64,413.68,370.96,508.24,665.44,761.80,647.79,788.50,896.98,1071.15,909.86
29089,Missouri,-45.40,0.00,60.49,3.17,255.40,304.22,346.50,301.62,471.47,631.19,728.09,612.95,821.29,909.64,1023.58,913.05
29095,Missouri,-44.02,0.00,56.91,2.94,209.33,253.63,298.78,253.23,484.43,636.56,715.91,616.31,745.71,813.78,941.89,826.18
29097,Missouri,-38.29,0.00,50.37,2.72,286.88,331.34,361.26,327.00,593.33,735.37,810.10,716.28,885.22,958.46,1106.05,973.83
29099,Missouri,-33.71,0.00,65.49,7.52,318.52,353.40,386.44,352.23,498.43,671.19,779.35,652.46,933.64,1008.62,1077.96,1004.77
29101,Missouri,-43.57,0.00,58.66,3.38,169.03,200.58,248.83,204.16,382.53,531.04,664.44,524.73,892.14,970.67,910.11,934.92
29103,Missouri,-47.50,0.00,60.59,2.63,171.53,177.82,289.84,202.87,409.81,550.42,657.91,539.67,717.26,805.02,819.80,785.04
29105,Missouri,-26.52,0.00,58.15,7.27,70.19,109.90,160.04,111.72,400.71,563.04,693.94,552.27,533.06,709.00,774.82,678.95
29107,Missouri,-55.10,0.00,69.18,2.84,223.01,286.66,351.99,285.89,441.20,604.31,720.97,590.03,805.93,892.53,1019.91,899.68
29109,Missouri,-39.31,0.00,52.40,2.94,634.64,433.33,492.50,498.08,611.96,751.04,836.59,735.26,1110.44,1119.95,1200.66,1135.18
29111,Missouri,-47.98,0.00,61.89,2.81,94.49,122.31,179.49,128.88,376.09,586.17,674.29,553.11,689.44,816.68,780.46,774.46
29113,Missouri,-48.16,0.00,48.45,-0.36,516.73,571.21,474.70,533.56,464.87,591.15,718.90,588.88,938.28,1032.59,1149.65,1035.07
29115,Missouri,-43.41,0.00,56.06,2.61,111.41,85.10,217.49,123.47,403.66,572.15,679.80,554.36,517.48,645.32,727.30,631.56
29117,Missouri,-44.34,0.00,57.71,2.89,69.15,101.19,160.00,107.28,483.15,614.18,722.06,605.98,565.07,716.54,812.31,700.08
29121,Missouri,-44.13,0.00,56.50,2.48,140.13,140.28,251.32,166.69,396.84,571.51,666.20,549.00,632.85,780.87,751.18,735.00
29125,Missouri,-43.38,0.00,40.49,-1.12,87.77,123.92,179.55,128.03,291.39,403.56,551.43,409.95,509.53,627.37,730.11,621.13
29127,Missouri,-51.57,0.00,65.75,2.85,248.00,278.87,326.54,282.14,435.88,588.06,693.04,573.72,796.84,884.11,973.12,881.86
29129,Missouri,-44.05,0.00,55.72,2.40,437.29,482.28,455.93,463.94,387.81,510.80,612.83,503.35,775.47,865.44,1047.93,884.94
29131,Missouri,-47.89,0.00,44.07,-1.23,81.74,134.72,202.21,137.55,541.61,680.09,785.16,669.25,604.11,856.02,821.81,782.81
29133,Missouri,-35.43,0.00,67.36,7.17,86.80,112.81,194.14,125.50,326.27,520.36,633.98,497.44,479.62,696.77,804.18,666.20
29135,Missouri,-40.57,0.00,41.98,0.21,99.05,141.25,133.44,128.89,549.70,697.26,773.18,677.21,775.16,844.32,827.31,821.65
29137,Missouri,-44.36,0.00,57.86,2.87,190.61,225.05,290.29,231.79,447.67,574.66,684.59,567.99,787.66,867.84,900.55,854.05
29139,Missouri,-49.02,0.00,49.38,-0.29,192.06,204.65,284.04,220.39,415.80,560.87,698.61,556.34,826.18,907.90,841.76,870.05
29141,Missouri,-37.31,0.00,53.45,3.85,122.06,154.35,212.57,160.33,573.42,750.15,828.87,723.35,668.18,852.99,847.44,803.80
29143,Missouri,-42.60,0.00,61.04,4.02,545.23,597.58,655.62,597.32,409.02,669.29,709.38,611.92,888.97,1011.83,1208.93,1026.20
29145,Missouri,-36.60,0.00,49.37,2.90,100.81,141.08,193.71,143.57,587.03,761.00,838.43,734.41,650.64,787.86,833.89,763.03
29147,Missouri,-53.16,0.00,65.67,2.46,113.76,169.34,183.83,158.64,402.41,546.84,658.01,536.05,662.29,740.44,842.35,743.88
29151,Missouri,-53.01,0.00,68.24,3.19,654.76,713.85,705.02,695.78,531.44,683.42,781.14,667.34,1097.00,1129.10,1217.30,1140.32
29155,Missouri,-48.02,0.00,65.35,3.90,87.36,139.82,208.79,143.21,529.00,763.91,814.52,715.54,753.76,848.08,964.69,850.97
29157,Missouri,-52.63,0.00,70.34,3.74,421.32,473.30,537.55,474.89,492.14,644.77,753.83,631.25,895.34,987.78,1147.75,1001.07
29159,Missouri,-42.48,0.00,55.05,2.79,271.70,277.64,348.02,292.86,438.37,635.69,703.63,601.17,875.24,917.30,1011.77,927.96
29163,Missouri,-52.44,0.00,67.64,3.04,196.46,232.03,299.41,238.86,449.44,578.31,716.84,577.88,784.50,875.74,926.76,863.39
29165,Missouri,-46.67,0.00,59.23,2.70,185.95,234.84,292.41,236.16,489.78,655.11,734.74,631.43,751.60,827.09,967.60,840.43
29167,Missouri,-35.94,0.00,43.24,1.57,268.87,293.10,369.33,304.99,399.08,511.16,647.86,514.85,911.14,1002.17,932.26,960.91
29171,Missouri,-45.63,0.00,57.58,2.34,16.06,53.65,104.78,56.39,338.89,482.41,594.20,472.03,373.13,498.58,639.93,499.81
29173,Missouri,-49.18,0.00,63.18,2.85,182.78,200.09,274.92,213.44,425.04,579.10,692.92,566.43,805.41,895.83,872.08,865.82
29175,Missouri,-43.72,0.00,56.88,2.79,293.45,370.97,395.50,356.79,426.79,605.00,722.21,587.04,957.19,1036.62,1016.90,1010.17
29177,Missouri,-46.41,0.00,59.30,2.80,194.09,243.84,300.08,244.62,443.61,587.42,688.88,574.55,739.50,814.93,940.03,824.62
29181,Missouri,-37.73,0.00,44.08,0.89,9.31,57.32,120.39,60.04,354.88,481.98,615.66,480.77,424.85,570.73,678.12,558.31
29183,Missouri,-55.54,0.00,73.98,3.79,520.99,554.24,603.34,556.73,491.56,651.89,770.03,638.50,942.31,1034.23,1199.16,1048.67
29185,Missouri,-34.71,0.00,47.56,2.89,134.16,116.04,241.48,150.73,412.17,596.17,695.26,572.47,543.90,832.68,724.33,732.39
29186,Missouri,-60.43,0.00,81.38,4.71,484.21,514.49,598.69,526.58,516.32,672.85,795.88,661.94,997.04,1107.30,1289.18,1121.40
29187,Missouri,-48.48,0.00,47.30,-0.82,290.23,321.05,369.06,324.29,400.07,588.28,676.86,560.84,903.03,996.49,1056.70,985.55
29189,Missouri,-55.55,0.00,65.36,1.89,95.64,156.19,233.40,159.37,509.26,670.00,781.01,654.94,734.16,841.99,947.66,838.75
29195,Missouri,-53.47,0.00,66.52,2.59,122.77,180.46,251.10,182.64,450.17,619.39,722.61,600.29,724.91,827.80,929.33,824.73
29197,Missouri,59.47,0.00,60.79,30.08,258.66,298.93,352.88,301.56,413.22,522.77,661.22,527.63,793.00,824.53,860.86,824.20
29199,Missouri,-48.67,0.00,61.46,2.55,209.63,221.49,335.02,245.42,381.38,516.09,625.87,507.45,723.72,803.80,955.99,818.62
29201,Missouri,-53.11,0.00,69.59,3.15,94.30,132.26,207.20,140.29,383.59,551.01,675.26,537.26,535.19,725.49,839.78,703.24
29205,Missouri,-47.78,0.00,61.11,2.71,248.27,280.58,341.82,286.74,396.90,546.27,675.62,538.56,968.29,1022.11,997.42,1000.93
29207,Missouri,-55.64,0.00,70.93,2.89,73.37,132.70,211.79,136.36,408.60,588.05,702.40,568.88,568.93,777.24,874.00,746.20
29211,Missouri,-40.84,0.00,52.35,2.32,450.06,405.69,476.34,433.25,390.05,526.53,615.99,512.53,833.14,874.72,982.06,888.41
29217,Missouri,-37.82,0.00,50.76,2.92,96.87,138.16,192.71,140.85,572.80,713.97,797.03,697.12,669.66,782.10,846.29,767.90
29219,Missouri,-53.40,0.00,69.91,3.44,569.25,608.27,539.07,580.99,503.17,643.98,759.57,635.01,994.37,1085.26,1232.81,1095.79
29223,Missouri,-41.17,0.00,56.31,3.41,279.67,305.09,345.98,308.25,378.20,502.67,667.52,510.00,721.42,844.14,928.66,832.09
29225,Missouri,-38.74,0.00,63.29,5.54,133.51,72.89,188.99,116.11,391.82,522.59,681.04,526.61,500.83,657.59,753.01,639.71
29227,Missouri,-47.40,0.00,59.44,2.43,234.82,256.17,306.11,262.47,406.89,519.86,642.76,519.90,794.20,891.08,1006.32,892.69
31001,Nebraska,-84.23,0.00,104.09,48.98,482.07,488.46,496.18,492.08,558.92,724.49,869.00,789.52,996.35,1103.28,1298.12,1198.08
31003,Nebraska,-69.14,0.00,92.70,43.98,370.36,450.39,557.31,501.10,269.62,426.89,604.65,509.72,671.32,810.30,1014.86,908.19
31011,Nebraska,-79.32,0.00,96.27,45.21,275.20,303.15,347.00,324.25,341.37,568.33,708.11,627.13,834.93,1005.69,1138.45,1064.28
31015,Nebraska,-63.10,0.00,74.35,34.81,400.97,430.45,487.95,458.55,256.96,383.96,591.49,484.13,654.52,738.97,991.50,865.15
31017,Nebraska,-67.61,0.00,152.21,75.03,398.98,541.52,721.00,626.14,289.62,343.66,602.21,474.83,548.25,721.10,1201.67,960.48
31019,Nebraska,-86.31,0.00,104.40,49.02,403.08,449.87,514.38,480.56,750.84,943.33,1033.76,978.57,974.47,1242.92,1429.12,1323.33
31021,Nebraska,-78.34,0.00,97.44,45.88,842.63,856.48,824.99,839.25,343.79,571.80,714.27,631.93,1138.03,1327.28,1455.20,1382.23
31023,Nebraska,-72.76,0.00,89.56,42.13,615.32,630.31,609.36,618.49,406.67,606.57,739.88,663.67,1010.23,1102.44,1229.92,1163.10
31025,Nebraska,-64.38,0.00,-58.18,-34.21,195.69,237.45,287.48,260.91,441.44,629.93,729.54,670.20,840.06,972.21,1070.97,1015.48
31027,Nebraska,-77.30,0.00,96.48,45.45,607.27,640.51,542.47,587.48,314.46,532.93,690.84,601.68,896.45,1064.83,1275.43,1164.06
31029,Nebraska,-109.42,0.00,127.90,59.82,204.34,295.79,426.64,358.25,815.65,1003.84,1203.05,1095.93,997.91,1201.92,1457.06,1322.13
31031,Nebraska,-126.32,0.00,101.98,45.31,168.06,196.90,391.22,296.21,309.46,444.12,669.47,553.08,466.29,585.44,885.75,734.35
31033,Nebraska,-196.33,0.00,248.51,117.24,134.16,326.05,500.49,405.03,809.36,988.08,1097.03,1033.81,1080.31,1258.92,1465.52,1355.44
31035,Nebraska,-76.84,0.00,94.74,44.57,609.76,644.14,781.27,713.36,503.89,654.88,807.25,724.88,1029.86,1159.05,1347.99,1249.41
31037,Nebraska,-79.31,0.00,97.00,45.60,790.98,815.89,777.72,794.51,373.26,591.97,729.78,650.25,1082.84,1266.40,1407.90,1328.76
31039,Nebraska,-79.06,0.00,97.37,45.80,896.08,885.66,887.42,887.22,302.81,527.51,682.66,594.45,1165.59,1343.75,1467.46,1397.18
31041,Nebraska,-85.36,0.00,198.59,98.07,249.54,315.73,395.92,353.39,559.31,674.26,907.34,788.46,835.56,1015.01,1176.77,1088.15
31043,Nebraska,-73.94,0.00,82.10,38.18,108.66,165.07,230.37,195.58,315.06,544.20,733.93,628.85,572.81,784.98,893.62,828.49
31047,Nebraska,-101.21,0.00,123.06,57.81,589.50,612.90,648.35,629.90,781.84,941.02,1072.91,999.87,1247.31,1424.12,1614.42,1512.27
31051,Nebraska,-82.76,0.00,102.85,48.43,100.69,246.57,315.06,273.26,278.68,503.37,663.04,572.66,537.69,723.84,926.25,817.72
31053,Nebraska,-83.61,0.00,104.20,49.08,776.25,794.32,803.00,797.73,361.99,598.72,751.76,663.82,1108.61,1298.35,1440.59,1360.72
31055,Nebraska,-70.19,0.00,87.51,41.22,637.51,634.86,610.65,622.43,425.85,635.21,752.20,683.24,1034.96,1190.05,1315.42,1245.76
31057,Nebraska,-104.83,0.00,122.99,57.55,459.72,525.31,669.71,596.40,823.63,1011.16,1201.74,1098.80,1102.62,1334.38,1626.89,1472.33
31059,Nebraska,-73.80,0.00,91.34,42.99,547.91,542.65,579.49,562.14,476.96,685.24,814.55,739.74,992.43,1123.76,1289.66,1202.01
31061,Nebraska,-93.81,0.00,115.71,54.44,768.98,785.00,808.85,796.42,822.96,985.39,1103.82,1037.04,1301.22,1459.75,1654.22,1551.19
31063,Nebraska,-143.53,0.00,143.50,65.85,711.85,752.30,766.38,757.15,765.72,1026.15,1203.43,1102.41,1364.00,1536.83,1735.36,1629.51
31065,Nebraska,-132.04,0.00,166.22,78.37,570.13,628.59,729.47,677.49,972.41,1190.83,1361.97,1266.47,1351.87,1560.27,1736.99,1639.43
31067,Nebraska,-58.79,0.00,74.76,35.28,480.27,439.58,522.93,485.43,573.86,716.60,846.56,775.46,962.46,1074.68,1239.45,1153.51
31069,Nebraska,-174.97,0.00,192.31,89.31,525.82,634.91,802.25,715.27,825.91,1078.74,1253.09,1153.94,1419.49,1597.82,1747.28,1664.64
31071,Nebraska,-26.36,0.00,79.87,39.93,83.07,168.66,284.87,223.87,220.71,342.60,532.37,433.84,431.33,530.30,728.62,627.40
31073,Nebraska,-186.93,0.00,180.16,82.26,666.03,724.23,802.60,761.43,710.75,1041.85,1210.47,1109.28,1291.48,1521.84,1693.59,1597.07
31077,Nebraska,-74.70,0.00,93.87,44.25,695.66,716.98,766.03,741.19,358.70,547.29,711.66,621.24,1093.83,1134.31,1349.26,1243.64
31079,Nebraska,27.97,0.00,143.41,76.31,649.23,760.65,850.80,800.72,661.87,824.39,964.47,887.29,1079.06,1375.72,1565.55,1456.29
31081,Nebraska,-76.82,0.00,97.31,45.91,561.75,590.03,725.18,658.60,475.80,611.13,748.81,674.46,948.35,1070.10,1342.57,1204.37
31083,Nebraska,-98.97,0.00,107.83,50.02,537.89,542.02,589.12,566.27,802.40,999.08,1103.76,1041.48,1161.95,1347.41,1554.46,1443.75
31085,Nebraska,-101.04,0.00,116.47,54.39,539.05,605.68,713.25,657.55,742.75,897.43,1103.47,995.13,1075.41,1259.79,1558.61,1403.93
31087,Nebraska,-146.00,0.00,167.41,78.13,258.73,386.48,518.87,447.51,1074.45,1289.57,1447.10,1358.33,1425.01,1614.44,1761.32,1679.23
31089,Nebraska,-74.61,0.00,126.33,61.14,205.50,277.88,426.66,350.84,419.19,445.49,688.53,570.30,454.91,609.04,891.12,746.32
31093,Nebraska,-77.34,0.00,-7.98,-8.89,565.46,568.19,612.71,591.18,336.91,469.15,701.64,581.98,889.77,1023.71,1283.46,1150.61
31095,Nebraska,-63.90,0.00,80.83,38.13,320.99,327.94,384.82,357.10,543.88,733.90,852.82,784.11,1018.00,1154.29,1258.86,1200.33
31097,Nebraska,-51.88,0.00,66.55,31.44,623.30,688.25,732.18,707.12,507.45,640.97,736.63,682.55,1012.61,1101.55,1185.45,1139.74
31099,Nebraska,-92.66,0.00,113.37,53.29,619.68,622.41,651.59,637.42,607.87,781.53,901.68,833.39,1099.06,1250.27,1462.61,1351.46
31101,Nebraska,-150.70,0.00,155.27,71.53,663.81,711.37,782.73,745.57,978.80,1194.86,1304.32,1238.56,1476.38,1690.69,1899.87,1786.37
31103,Nebraska,-96.76,0.00,121.61,57.33,225.21,260.42,462.29,363.26,232.49,238.58,538.87,394.40,442.68,587.82,947.92,766.23
31107,Nebraska,-77.07,0.00,192.83,95.58,562.98,555.65,605.68,582.12,356.62,614.23,811.73,701.18,986.74,1100.25,1305.09,1199.84
31109,Nebraska,-67.04,0.00,85.11,40.16,288.83,298.28,349.19,324.18,531.87,698.55,807.22,744.86,855.75,950.66,1128.07,1037.13
31111,Nebraska,-88.53,0.00,108.36,50.94,37.45,148.52,287.99,214.26,449.72,550.40,712.71,628.66,564.84,705.19,985.23,842.26
31113,Nebraska,-122.42,0.00,133.83,62.11,229.97,258.94,464.75,364.22,311.54,313.17,624.42,474.97,509.56,656.86,1020.31,836.89
31115,Nebraska,-61.70,0.00,96.65,46.49,-14.49,83.50,216.27,146.56,154.78,282.01,558.04,417.80,371.32,456.37,688.98,572.15
31119,Nebraska,-73.80,0.00,91.66,43.15,681.72,685.23,654.26,668.90,335.11,544.74,685.27,604.99,1045.34,1164.78,1309.83,1232.91
31121,Nebraska,-73.87,0.00,92.59,43.64,670.61,746.44,778.15,758.29,422.37,583.09,729.76,649.53,1063.51,1142.47,1301.12,1220.16
31125,Nebraska,-75.81,0.00,88.51,41.40,314.91,324.72,374.08,349.79,434.80,652.43,784.55,707.82,863.60,1052.67,1196.99,1116.16
31127,Nebraska,-61.19,0.00,78.49,37.08,161.71,232.19,237.77,230.78,525.08,695.12,797.84,738.14,793.62,876.88,1004.12,937.97
31129,Nebraska,-74.73,0.00,167.42,82.51,434.51,476.07,516.54,494.58,700.27,847.27,957.68,895.70,1060.40,1184.49,1380.94,1279.08
31131,Nebraska,-59.72,0.00,75.99,35.87,464.55,422.57,442.67,435.59,491.24,665.31,765.24,706.62,975.79,1045.98,1161.24,1101.64
31133,Nebraska,-53.05,0.00,66.38,31.28,494.97,421.01,463.11,447.44,397.70,548.37,713.84,625.21,979.57,1044.54,1182.46,1112.30
31135,Nebraska,-125.80,0.00,143.34,66.85,51.60,174.12,314.54,239.65,913.22,1122.95,1278.78,1191.16,1039.18,1247.28,1450.50,1340.23
31137,Nebraska,-101.93,0.00,123.58,58.03,789.38,801.65,821.80,811.38,794.55,978.23,1116.46,1038.88,1262.05,1432.41,1654.15,1537.32
31139,Nebraska,-72.89,0.00,92.07,43.42,559.19,539.51,566.36,554.68,289.53,483.87,665.82,566.60,942.40,1011.79,1225.03,1118.46
31141,Nebraska,-77.19,0.00,94.15,44.25,525.34,545.31,525.54,533.80,378.58,592.73,731.13,651.60,906.38,1060.00,1268.89,1159.25
31143,Nebraska,-74.58,0.00,91.50,43.03,132.14,214.49,315.18,261.82,435.57,600.71,740.53,663.32,636.91,796.07,931.36,856.69
31145,Nebraska,-140.73,0.00,158.89,74.03,599.36,675.38,774.54,722.30,1045.64,1275.80,1425.60,1339.62,1472.73,1690.62,1841.36,1755.68
31147,Nebraska,-63.33,0.00,81.12,38.32,843.37,828.14,835.98,833.15,576.08,766.23,855.33,800.93,1231.80,1363.02,1456.03,1403.36
31149,Nebraska,-108.68,0.00,123.99,57.83,408.17,554.89,753.97,649.45,205.49,234.74,532.87,388.02,509.01,691.40,1227.23,958.94
31151,Nebraska,-72.20,0.00,90.60,42.70,506.16,525.14,636.69,582.00,563.87,681.43,829.44,751.22,979.74,1086.20,1248.24,1163.96
31153,Nebraska,-70.95,0.00,88.93,41.91,166.54,239.84,277.50,254.94,440.06,646.74,766.18,696.21,698.67,854.82,1007.60,924.72
31155,Nebraska,-70.40,0.00,87.38,41.14,524.29,543.62,585.97,564.46,400.54,597.09,727.48,652.87,898.46,1003.15,1224.04,1111.64
31159,Nebraska,-68.71,0.00,85.27,40.15,939.14,928.63,837.16,881.69,510.03,641.29,785.62,708.33,1360.93,1459.03,1568.00,1509.70
31163,Nebraska,-176.84,0.00,194.43,90.30,413.76,472.16,548.22,508.15,383.57,608.54,876.58,734.18,790.13,1091.88,1296.25,1179.70
31167,Nebraska,-84.09,0.00,249.31,124.53,968.79,969.83,987.12,978.76,466.45,635.52,819.60,720.91,1333.67,1450.02,1637.39,1540.36
31169,Nebraska,-69.56,0.00,86.85,40.92,402.10,437.58,424.49,428.60,510.78,712.45,835.32,764.01,954.25,1069.19,1283.56,1173.65
31173,Nebraska,-79.49,0.00,-49.29,-30.51,727.95,712.05,703.04,708.34,303.39,535.29,693.34,603.30,1134.50,1208.07,1388.82,1297.58
31175,Nebraska,-207.05,0.00,83.26,30.62,882.34,877.59,872.39,875.18,431.52,612.22,807.57,702.76,1320.01,1411.00,1607.97,1507.88
31177,Nebraska,-75.88,0.00,95.49,45.02,829.95,851.29,809.80,828.40,388.34,610.91,751.58,670.45,1124.28,1294.15,1428.11,1353.42
31179,Nebraska,-86.09,0.00,-29.17,-20.45,715.26,712.12,708.86,710.61,297.35,536.96,708.47,611.49,1096.66,1197.30,1396.61,1294.81
31181,Nebraska,-84.05,0.00,220.45,109.52,233.07,287.89,357.51,320.75,690.31,862.98,1037.44,943.15,835.03,1026.06,1237.61,1124.40
31183,Nebraska,-57.23,0.00,156.59,77.94,42.80,121.12,261.98,189.59,145.41,225.34,515.36,371.30,338.56,332.47,648.16,497.05
31185,Nebraska,-73.21,0.00,88.96,41.79,523.72,553.10,683.62,619.19,484.46,627.53,760.00,687.67,918.37,1033.34,1294.12,1161.94
34005,New Jersey,-37.24,0.00,49.87,2.83,63.79,116.56,187.40,120.25,214.40,299.51,544.70,336.36,307.74,412.73,674.88,448.39
34011,New Jersey,-36.30,0.00,55.79,4.52,38.26,86.78,164.51,93.29,341.48,410.25,703.62,462.60,328.34,437.96,716.12,476.26
34015,New Jersey,-37.60,0.00,50.04,2.91,96.81,142.82,203.97,146.00,300.98,404.39,668.62,441.10,422.62,542.57,773.12,566.79
34019,New Jersey,-53.37,0.00,68.89,3.30,62.10,97.35,150.45,101.29,336.42,406.44,631.28,442.07,344.49,471.73,668.28,485.98
34021,New Jersey,-41.45,0.00,54.20,2.91,25.10,71.59,132.44,74.69,228.73,324.85,544.38,352.85,287.01,395.38,631.52,424.12
34023,New Jersey,-40.43,0.00,53.26,2.93,11.82,61.28,126.68,64.72,190.02,276.53,481.83,303.64,236.08,337.48,559.80,364.77
34025,New Jersey,-35.87,0.00,58.93,5.43,11.58,55.65,126.99,61.87,218.26,293.24,559.14,337.71,234.40,328.61,588.53,366.71
,,,,,,,,,,,,,,,,,
34035,New Jersey,-44.79,0.00,64.83,4.83,233.86,287.84,375.90,295.37,222.93,329.10,547.89,354.59,459.04,605.16,844.46,624.92
34041,New Jersey,-55.85,0.00,70.94,3.08,204.33,280.20,364.79,280.96,199.06,328.48,474.23,330.20,423.92,512.96,661.60,525.27
36003,New York,-67.25,0.00,91.71,5.51,176.18,232.34,296.21,233.59,176.01,260.99,352.96,261.60,444.93,506.95,622.92,518.67
36009,New York,-73.06,0.00,80.29,1.22,95.19,157.04,223.18,157.43,28.10,102.01,205.65,108.41,205.03,268.05,386.09,280.36
36011,New York,-62.42,0.00,73.62,2.04,-25.17,22.21,188.03,50.07,216.06,293.82,407.75,301.08,227.35,368.33,486.45,360.43
36013,New York,-66.75,0.00,87.85,4.61,109.36,170.76,239.32,171.80,129.26,244.75,370.68,245.67,286.90,385.29,507.54,389.40
36017,New York,-67.73,0.00,82.38,3.03,157.20,220.48,287.23,220.50,29.03,124.03,312.46,145.28,265.42,381.15,504.60,381.14
36019,New York,-70.75,0.00,77.63,0.84,49.10,142.70,248.75,144.29,-30.70,39.02,151.82,48.46,214.71,253.66,347.95,266.08
36021,New York,-74.80,0.00,68.37,-2.44,67.51,135.22,214.40,136.92,86.40,159.06,317.99,178.53,204.41,307.18,461.30,317.60
36023,New York,-71.32,0.00,69.17,-1.04,151.05,212.65,279.82,213.21,22.97,56.84,239.73,92.38,178.09,282.81,419.05,288.83
36029,New York,-48.72,0.00,19.66,-7.17,76.83,141.94,217.02,143.60,215.37,265.01,431.53,292.24,332.48,453.09,562.87,448.42
36037,New York,-66.45,0.00,79.24,2.42,-34.47,41.28,125.07,42.36,262.20,335.47,503.07,356.68,325.86,460.53,586.74,456.06
36043,New York,-75.81,0.00,84.03,1.49,150.13,225.00,292.18,222.29,33.22,111.54,204.49,114.32,216.43,295.05,423.40,305.89
36045,New York,-65.86,0.00,76.41,2.18,-12.51,58.01,138.62,59.91,-49.36,26.16,130.62,32.55,96.98,75.89,264.63,126.82
36051,New York,-65.69,0.00,77.13,2.14,24.94,91.82,166.23,92.84,237.75,354.79,472.07,352.87,327.23,407.93,556.90,422.70
36053,New York,-56.42,0.00,33.86,-5.71,43.27,110.95,195.77,114.37,20.88,114.68,217.64,115.81,91.70,185.69,318.50,193.78
36055,New York,-73.19,0.00,86.69,2.47,-50.43,61.80,165.54,58.34,311.56,445.59,579.51,443.13,409.50,567.54,707.83,560.29
36057,New York,-66.40,0.00,81.07,3.16,151.48,216.38,282.77,216.02,252.05,350.88,429.90,344.69,515.67,589.00,605.72,573.95
36063,New York,-70.53,0.00,83.03,2.54,36.73,112.33,200.01,114.49,370.04,507.08,638.20,503.34,498.80,650.79,752.54,635.98
36065,New York,-72.32,0.00,92.39,4.09,45.81,119.56,204.54,121.30,44.45,105.89,255.80,126.29,155.40,242.28,339.86,243.48
36067,New York,-62.12,0.00,73.96,2.27,-12.49,60.02,143.95,61.93,148.87,235.83,340.92,238.81,193.60,320.63,436.85,315.97
36069,New York,-66.06,0.00,78.18,2.20,-49.68,4.17,111.68,16.47,248.36,343.91,482.53,352.46,291.45,416.81,544.02,414.95
36073,New York,-67.92,0.00,82.33,2.77,31.56,74.76,74.53,63.92,291.15,417.93,551.23,417.21,389.84,481.13,644.57,496.50
36075,New York,-66.05,0.00,80.58,2.79,121.15,190.27,275.66,193.09,44.65,129.05,258.94,138.75,201.89,282.75,441.17,299.89
36077,New York,-66.84,0.00,89.33,4.96,99.14,166.96,237.18,166.81,-5.32,90.28,233.35,100.64,164.06,253.04,400.98,265.95
36091,New York,-68.75,0.00,91.68,4.71,83.54,163.34,260.15,166.18,22.21,112.64,266.47,126.51,161.98,246.21,434.66,269.69
36097,New York,-62.03,0.00,86.65,5.44,214.93,270.41,330.83,270.75,228.94,292.89,444.28,312.79,482.54,581.75,685.14,580.72
36099,New York,-63.89,0.00,74.89,2.04,-43.86,19.02,107.46,24.52,306.38,389.36,527.34,400.94,364.09,512.84,596.90,494.63
36101,New York,-77.04,0.00,84.39,0.97,29.42,83.50,164.95,89.44,200.06,314.46,454.48,318.70,279.93,392.02,524.56,394.91
